Model	Treatment	Treatment target	Treatment type	BestResponse	Day_BestResponse	BestAvgResponse	Day_BestAvgResponse	TimeToDouble	Day_Last	ResponseCategory
X-4538	encorafenib	BRAF	single	-10.400000000000006	10	-7.760000000000005	14	39	39	SD-->PD
X-4538	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-89.7	77	-72.23333333333333	119	182	182	PR-->-->PD
X-4538	binimetinib	MAP2K1,MAP2K2,MAPK	single	100.1	22	38.650000000000006	11	21.992924528301888	32	PD
X-4538	TAS266	DR5	single	420	20	84.9	13	8.148	20	PD
X-4538	untreated	UNKNOWN,Untreated	single	627.8	20	111.04000000000002	13	6.170798898071625	25	PD
X-4567	BGJ398	FGFR	single	82.9	25	17.575000000000003	11	26.401639344262296	42	PD
X-4567	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-100	39	-84.84347826086957	84	84	84	CR
X-4567	BYL719	PIK3CA	single	-100	56	-85.16538461538461	95	95	95	CR
X-4567	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-100	74	-84.77916666666667	88	88	88	CR
X-4567	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-97.2	85	-85.3576923076923	95	95	95	CR
X-4567	CGM097	MDM2	single	62.30000000000001	24	-4.450000000000003	11	16.827751196172247	59	PD
X-4567	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-99.6	90	-79.28461538461539	94	94	94	CR
X-4567	HDM201	MDM2	single	-4.700000000000003	11	-7.049999999999997	11	50.404924760601915	80	SD-->PD
X-4567	INC424	JAK	single	-31	25	-5.561538461538461	42	64.57758620689656	91	SD-->PD
X-4567	LEE011	CDK4,CDK6,CDK4/6	single	13.5	74	37.025000000000006	11	39.704	109	PD
X-4567	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-97.1	94	-73.3344827586207	104	104	104	CR
X-4567	LFA102	PRLR	single	79	20	12.620000000000005	13	25.027397260273972	41	PD
X-4567	LJM716	ERBB3	single	-21.299999999999997	69	-15.22	13	104	104	SD-->-->PD
X-4567	LJM716 + trastuzumab	ERBB3,ERBB2	combo	-100	10	-91.752	90	90	90	CR
X-4567	LKA136	NTRK1,NTRK2,NTRK3	single	88.5	20	19.559999999999988	13	21.393939393939394	41	PD
X-4567	LLM871	FGFR2/4	single	-100	38	-80.9	69	69	69	CR
X-4567	binimetinib	MAP2K1,MAP2K2,MAPK	single	-80.3	97	-43.470370370370375	97	97	97	PR
X-4567	paclitaxel	Tubulin	single	-100	55	-75.7074074074074	97	97	97	CR
X-4567	tamoxifen	ESR1	single	181.2	25	47.875	11	10.15948275862069	32	PD
X-4567	trastuzumab	ERBB2	single	57.900000000000006	24	28.400000000000006	14	31.852272727272727	76	PD
X-4567	untreated	UNKNOWN,Untreated	single	325.6	20	94.55000000000001	14	7.848888888888888	27	PD
X-4567	LFW527 + everolimus	IGF1R,MTOR	combo	-68.1	46	-44.90588235294118	56	56	56	PR
X-4644	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	126.9	20	12.699999999999989	11	19.020631067961165	24	PD
X-4644	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-100	21	-94.55	223	247	247	CR-->-->PD
X-4644	CGM097	MDM2	single	460.4	20	122.17500000000001	13	5.710860366713681	20	PD
X-4644	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	218.39999999999998	21	41.599999999999994	11	11.361386138613861	21	PD
X-4644	dacarbazine	chemotherapy	single	238	21	56.859999999999985	11	8.747169811320754	21	PD
X-4644	LDE225	SMO	single	256.7	20	82.11999999999998	13	7.851351351351352	20	PD
X-4644	LDK378	ALK	single	476.79999999999995	20	88.80000000000001	13	7.922535211267606	20	PD
X-4644	LEE011	CDK4,CDK6,CDK4/6	single	338.4	20	77.225	13	8.546456692913386	20	PD
X-4644	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-100	18	-95.03888888888889	182	235.47410358565736	244	CR-->-->PD
X-4644	WNT974	PORCN	single	631.5	21	81.78	14	10.514251061249242	21	PD
X-4644	LGW813	IAP	single	637.5	21	128.35999999999999	14	6.365535248041776	21	PD
X-4644	encorafenib	BRAF	single	-68	20	-52.644444444444446	30	84.02564102564102	98	PR-->PD
X-4644	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-100	20	-95.44878048780488	227	237	237	CR
X-4644	binimetinib	MAP2K1,MAP2K2,MAPK	single	-46	24	-29.69999999999999	27	76.40920716112532	85	SD-->PD
X-4644	TAS266	DR5	single	571.1	20	99.25	13	8.058470764617692	20	PD
X-4644	untreated	UNKNOWN,Untreated	single	616	20	166.8	13	5.058608058608058	20	PD
X-4649	abraxane	Tubulin	single	130.6	20	33.10000000000002	11	15.606060606060606	41	PD
X-4649	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-26.299999999999997	42	-2.2133333333333383	48	79	79	SD-->PD
X-4649	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	29	16	19.25999999999999	13	57	57	SD-->PD
X-4649	BKM120 + LDE225	panPI3K,SMO	combo	-6	67	31.75	11	13.224137931034482	94	PD
X-4649	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-26.700000000000003	77	-10.587499999999991	80	94	94	SD-->-->PD
X-4649	BYL719	PIK3CA	single	0.29999999999999716	22	5.018181818181816	36	46	46	SD
X-4649	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-20	14	-11.55714285714285	21	62	62	SD-->PD
X-4649	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-7.700000000000003	35	8.759999999999991	14	41	41	SD
X-4649	HDM201	MDM2	single	10.400000000000006	10	6.740000000000009	14	59.45112781954887	62	SD-->PD
X-4649	"figitumumab"""	IGF1R	single	165.60000000000002	20	29.819999999999993	13	14.249484536082473	34	PD
X-4649	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	20.200000000000003	17	23.24000000000001	17	17	17	SD
X-4649	gemcitabine-50mpk	chemotherapy	single	-33.7	15	-5.700000000000003	15	15	15	SD
X-4649	INC424	JAK	single	134.1	21	46.78	14	15.317857142857143	56	PD
X-4649	INC424 + binimetinib	JAK,MAPK	combo	83.80000000000001	23	40.19999999999999	13	11.289473684210526	93	PD
X-4649	LEE011	CDK4,CDK6,CDK4/6	single	120	13	52.44	13	11.029556650246306	13	PD
X-4649	WNT974	PORCN	single	333.9	24	65.45999999999998	12	9.041763341067284	28	PD
X-4649	LKA136	NTRK1,NTRK2,NTRK3	single	40.5	21	18.616666666666674	14	30.502608695652174	46	PD
X-4649	binimetinib	MAP2K1,MAP2K2,MAPK	single	9	35	13.575000000000003	11	77	77	SD-->PD
X-4649	binimetinib-3.5mpk	MAPK	single	160	20	68.57999999999998	12	9.766423357664234	23	PD
X-4649	trametinib	MAPK	single	-24.5	16	-7.922222222222217	27	57	57	SD-->PD
X-4649	untreated	UNKNOWN,Untreated	single	74.69999999999999	22	23.424999999999997	11	24.440514469453376	60	PD
X-4668	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	227.3	20	43	14	13.988919667590029	20	PD
X-4668	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-26.5	14	-20.060000000000002	14	44	44	SD-->PD
X-4668	CGM097	MDM2	single	222	20	62.400000000000006	14	9.422018348623853	20	PD
X-4668	dacarbazine	chemotherapy	single	217.10000000000002	22	67.07499999999999	11	8.568159203980098	28	PD
X-4668	LDE225	SMO	single	211.3	11	107.65	11	6.1358490566037736	11	PD
X-4668	LDK378	ALK	single	514.8	18	96.975	12	6.968253968253968	18	PD
X-4668	LEE011	CDK4,CDK6,CDK4/6	single	5.299999999999997	10	12.47999999999999	14	14	14	SD
X-4668	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-39.4	22	-32.2375	25	96.4074074074074	108	SD-->-->PD
X-4668	WNT974	PORCN	single	221.60000000000002	14	59.67500000000001	11	9.414355628058727	14	PD
X-4668	LGW813	IAP	single	392.3	20	81.94	14	8.836641221374045	20	PD
X-4668	encorafenib	BRAF	single	57.900000000000006	20	-7.920000000000002	14	27.61111111111112	37	PD
X-4668	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-30.700000000000003	16	-19.36363636363636	35	101.15625	105	SD-->PD
X-4668	binimetinib	MAP2K1,MAP2K2,MAPK	single	85.9	20	19.5	14	21.09727626459144	37	PD
X-4668	TAS266	DR5	single	-100	48	-90.24318181818182	251	251	251	CR
X-4668	untreated	UNKNOWN,Untreated	single	513.8	20	132.17999999999998	14	7.27129750982962	20	PD
X-4676	abraxane	Tubulin	single	338.9	15	106.30000000000001	12	7.705539358600583	15	PD
X-4676	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-68.4	48	-17.464285714285708	48	48	48	SD
X-4676	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	16.099999999999994	41	7.275000000000006	11	41	41	SD-->PD
X-4676	BKM120 + LDE225	panPI3K,SMO	combo	-51.5	48	-38.74666666666667	48	93	93	PR-->PD
X-4676	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-100	93	-46.434615384615384	96	96	96	CR
X-4676	BYL719	PIK3CA	single	237.3	21	77.125	11	8.196113074204947	36	PD
X-4676	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	79.30000000000001	20	17.224999999999994	11	38	38	PD
X-4676	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	85.6	21	12.5	11	21.639289678135405	42	PD
X-4676	HDM201	MDM2	single	105.69999999999999	21	1.7999999999999972	11	18	28	PD
X-4676	"figitumumab"""	IGF1R	single	127.69999999999999	22	19.700000000000003	12	19.754054054054055	36	PD
X-4676	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	108.6	17	57.224999999999994	11	14.225806451612904	17	PD
X-4676	gemcitabine-50mpk	chemotherapy	single	-79.7	97	-37.00689655172414	97	97	97	PR
X-4676	INC424	JAK	single	265.8	21	62.80000000000001	11	9.88622754491018	21	PD
X-4676	INC424 + binimetinib	JAK,MAPK	combo	-28.299999999999997	25	-10.444444444444443	59	84	84	SD-->PD
X-4676	LEE011	CDK4,CDK6,CDK4/6	single	304.4	15	95.55000000000001	12	6.953177257525083	15	PD
X-4676	WNT974	PORCN	single	167.3	20	69.92000000000002	13	7.631578947368421	26	PD
X-4676	LKA136	NTRK1,NTRK2,NTRK3	single	111	20	12.625	12	18.633540372670808	34	PD
X-4676	binimetinib	MAP2K1,MAP2K2,MAPK	single	-100	83	-38.224	96	96	96	PR
X-4676	binimetinib-3.5mpk	MAPK	single	219.39999999999998	19	57.34	12	9.794729542302358	19	PD
X-4676	trametinib	MAPK	single	-31.200000000000003	72	-10.474999999999994	27	91	91	SD
X-4676	untreated	UNKNOWN,Untreated	single	267	20	70.78	13	6.948412698412699	29	PD
X-4819	BGJ398	FGFR	single	207.8	5	113.76666666666665	5	3	5	PD
X-4819	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	475.20000000000005	11	204.82000000000005	11	4.73936170212766	11	PD
X-4819	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	256.4	5	133.9	5	3	5	PD
X-4819	BYL719	PIK3CA	single	398.7	11	173.03999999999996	11	4.061488673139159	11	PD
X-4819	BYL719 + LGH447	PIK3CA,PIM	combo	224.5	5	131.23333333333335	5	3	5	PD
X-4819	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	435.4	5	233.5333333333333	5	3	5	PD
X-4819	cetuximab	EGFR	single	192.2	5	105.96666666666667	5	3	5	PD
X-4819	CGM097	MDM2	single	290.6	5	162.7	5	3	5	PD
X-4819	CKX620	MAPK	single	-58.1	17	-14.383333333333326	17	29.485004284490145	46	SD-->PD
X-4819	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	442.79999999999995	20	90.06	13	5.863221884498481	20	PD
X-4819	HDM201	MDM2	single	388.8	5	189.09999999999997	5	3	5	PD
X-4819	erlotinib	EGFR	single	553.9	5	297.23333333333335	5	3	5	PD
X-4819	HSP990	HSP90	single	253.8	5	131.0666666666667	5	3	5	PD
X-4819	INC280	MET	single	601	11	226.95999999999998	11	3.9555555555555557	11	PD
X-4819	LCL161 + paclitaxel	BIRC2,TUBB,Tubulin	combo	492.20000000000005	11	161.14	11	6.694082246740221	11	PD
X-4819	LEE011	CDK4,CDK6,CDK4/6	single	316	5	187.86666666666667	5	3	5	PD
X-4819	LGH447	PIM	single	364.4	11	196.91999999999996	11	3.375992939099735	11	PD
X-4819	LLM871	FGFR2/4	single	344.2	10	182	10	3	10	PD
X-4819	binimetinib	MAP2K1,MAP2K2,MAPK	single	-8.799999999999997	13	17.900000000000006	13	20.86176232821342	27	SD-->PD
X-4819	paclitaxel	Tubulin	single	724	11	379.78	11	3	11	PD
X-4819	untreated	UNKNOWN,Untreated	single	253.39999999999998	5	123.76666666666665	5	3	5	PD
X-4819	LFW527 + binimetinib	IGF1R,MAP2K1,MAP2K2	combo	556.6	20	100.5	13	5.529411764705882	21	PD
X-4824	BGJ398	FGFR	single	165.39999999999998	22	27.775000000000006	11	13.502808988764045	34	PD
X-4824	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-27	68	-5.4375	88	88	88	SD
X-4824	BYL719	PIK3CA	single	5.799999999999997	11	1.4000000000000057	11	39	39	SD-->PD
X-4824	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-63.3	50	-12.739999999999995	50	50	50	SD
X-4824	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	10.900000000000006	15	10.150000000000006	11	43	43	SD-->PD
X-4824	CGM097	MDM2	single	143.1	22	25.875	11	14.549295774647888	34	PD
X-4824	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-54.4	40	-30.35384615384615	43	43	43	PR
X-4824	HDM201	MDM2	single	138	20	21.799999999999997	13	17.93103448275862	40	PD
X-4824	INC424	JAK	single	75.69999999999999	23	41.5	12	33	33	PD
X-4824	LEE011	CDK4,CDK6,CDK4/6	single	85	22	17.424999999999997	11	33.25581395348837	34	PD
X-4824	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-84	94	-46.5	94	94	94	PR
X-4824	LFA102	PRLR	single	69.9	21	18.799999999999997	11	28.861751152073733	35	PD
X-4824	LJM716	ERBB3	single	50.69999999999999	23	10.72	12	35.371428571428574	37	PD
X-4824	LJM716 + trastuzumab	ERBB3,ERBB2	combo	-28.799999999999997	75	-13.285714285714292	92	92	92	SD
X-4824	LKA136	NTRK1,NTRK2,NTRK3	single	152	23	31.375	12	18.168067226890756	33	PD
X-4824	LLM871	FGFR2/4	single	60	21	27.900000000000006	11	35	35	PD
X-4824	binimetinib	MAP2K1,MAP2K2,MAPK	single	1.9000000000000057	38	9.959999999999994	13	45	45	SD
X-4824	paclitaxel	Tubulin	single	124.30000000000001	21	35.875	11	18.012295081967213	35	PD
X-4824	tamoxifen	ESR1	single	171.7	20	39.52000000000001	17	14.618055555555555	34	PD
X-4824	trastuzumab	ERBB2	single	137.1	21	28.75	11	16.86282306163022	21	PD
X-4824	untreated	UNKNOWN,Untreated	single	199	21	39.30000000000001	11	12.882882882882882	34	PD
X-4832	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	319.1	14	121.5	14	6	14	PD
X-4832	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	111.1	14	63.25	11	9.31063122923588	14	PD
X-4832	CGM097	MDM2	single	-20.5	14	2.3499999999999943	14	14	14	SD
X-4832	dacarbazine	chemotherapy	single	-0.5	4	-0.3333333333333286	4	4	4	SD
X-4832	LDE225	SMO	single	289.3	7	133.29999999999998	7	4	7	PD
X-4832	LDK378	ALK	single	128.6	6	59.96666666666667	6	4.890038809831824	6	PD
X-4832	LEE011	CDK4,CDK6,CDK4/6	single	164.5	9	99.73333333333335	9	6	9	PD
X-4832	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	50.80000000000001	22	50.19999999999999	11	22	22	PD
X-4832	WNT974	PORCN	single	223.3	14	91.65	11	6.469493278179938	14	PD
X-4832	LGW813	IAP	single	201.2	19	78.875	12	8.33939774153074	19	PD
X-4832	encorafenib	BRAF	single	643.4	14	323.92499999999995	14	6	14	PD
X-4832	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	212.5	22	59.349999999999994	11	9.45318352059925	22	PD
X-4832	binimetinib	MAP2K1,MAP2K2,MAPK	single	288.6	21	69.475	14	10.86652763295099	21	PD
X-4832	TAS266	DR5	single	488.70000000000005	21	81.85	14	10.085805084745763	21	PD
X-4832	untreated	UNKNOWN,Untreated	single	498.4	14	289.475	14	6	14	PD
X-4849	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	168.3	20	67.12	13	7.875894988066826	20	PD
X-4849	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-78.4	217	-48.196226415094344	237	237	237	PR
X-4849	CGM097	MDM2	single	44.30000000000001	21	8.299999999999997	11	24	24	PD
X-4849	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	156.7	20	28.25	12	12.511916110581506	27	PD
X-4849	dacarbazine	chemotherapy	single	222.89999999999998	21	41.724999999999994	11	10.855999999999998	25	PD
X-4849	LDE225	SMO	single	32.400000000000006	9	16.799999999999997	9	9	9	SD
X-4849	LDK378	ALK	single	347.6	21	83.94	14	6.600425079702443	24	PD
X-4849	LEE011	CDK4,CDK6,CDK4/6	single	72.69999999999999	24	38.31999999999999	13	24	24	PD
X-4849	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-29	11	-17.950000000000003	11	77	77	SD-->-->PD
X-4849	LEE011 + binimetinib	CDK4,CDK6,MAP2K1,MAP2K2,CDK4/6,MAPK	combo	-41.3	13	-27.700000000000003	20	63.904632152588555	65	SD-->PD
X-4849	WNT974	PORCN	single	430.70000000000005	15	148.8	14	5.808971384377417	15	PD
X-4849	LGW813	IAP	single	193.5	13	84.52000000000001	13	9.421052631578947	13	PD
X-4849	encorafenib	BRAF	single	268.1	20	43.69999999999999	11	10.881656804733728	24	PD
X-4849	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-8.400000000000006	28	4.8500000000000085	47	77	77	SD-->PD
X-4849	binimetinib	MAP2K1,MAP2K2,MAPK	single	53.5	20	29.420000000000016	13	24	24	PD
X-4849	TAS266	DR5	single	494.79999999999995	21	135.025	11	3.7241798298906446	24	PD
X-4849	untreated	UNKNOWN,Untreated	single	359.7	21	134.1	11	3	24	PD
X-4888	BGJ398	FGFR	single	-15.400000000000006	11	-8.820000000000007	14	84	84	SD-->PD
X-4888	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	60.099999999999994	28	24.450000000000003	11	41.95238095238095	77	PD
X-4888	BYL719	PIK3CA	single	-11.099999999999994	32	8.333333333333329	60	84	84	SD-->-->PD
X-4888	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-54.3	95	-24.36071428571428	102	102	102	PR
X-4888	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	6.200000000000003	17	13.983333333333334	17	44.6875	80	SD-->PD
X-4888	CGM097	MDM2	single	88.5	21	36.525000000000006	11	21.585241730279897	70	PD
X-4888	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-4.599999999999994	11	-5.075000000000003	11	85.28519855595668	112	SD-->PD
X-4888	HDM201	MDM2	single	40.19999999999999	21	17	11	45.14583333333333	84	PD
X-4888	INC424	JAK	single	67.30000000000001	21	19.200000000000003	14	27.272727272727273	59	PD
X-4888	LEE011	CDK4,CDK6,CDK4/6	single	-1.2999999999999972	52	18.65714285714286	52	94	94	SD-->PD
X-4888	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-30	87	-8.212500000000006	115	115	115	SD
X-4888	LFA102	PRLR	single	-11	10	-5.840000000000003	13	31.313111545988257	48	SD-->PD
X-4888	LJM716	ERBB3	single	136.8	21	52.67500000000001	11	10.76140350877193	35	PD
X-4888	LJM716 + trastuzumab	ERBB3,ERBB2	combo	107.4	20	19.120000000000005	13	19.204301075268816	90	PD
X-4888	LKA136	NTRK1,NTRK2,NTRK3	single	122.4	25	49.775000000000006	11	16.531250000000004	53	PD
X-4888	LLM871	FGFR2/4	single	22	20	21.400000000000006	13	38.12359550561798	69	SD
X-4888	binimetinib	MAP2K1,MAP2K2,MAPK	single	36.900000000000006	21	13.149999999999991	11	39.668508287292816	98	PD
X-4888	paclitaxel	Tubulin	single	-59.2	101	-17.700000000000003	55	104	104	SD-->-->PD
X-4888	tamoxifen	ESR1	single	173	21	51.75	11	10.526315789473685	42	PD
X-4888	trastuzumab	ERBB2	single	154.7	20	50.30000000000001	13	17.13111888111888	48	PD
X-4888	untreated	UNKNOWN,Untreated	single	93.4	21	31.30000000000001	11	22.015384615384615	56	PD
X-4888	LFW527 + everolimus	IGF1R,MTOR	combo	-14.599999999999994	10	-5.200000000000003	14	52.77536231884058	66	SD-->PD
X-4927	abraxane	Tubulin	single	386.3	17	91.42500000000001	11	5.187096774193549	17	PD
X-4927	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-65.6	38	-30.42857142857143	48	48	48	PR
X-4927	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	616.7	21	161.10000000000002	13	5.120967741935484	21	PD
X-4927	BKM120 + LDE225	panPI3K,SMO	combo	19.700000000000003	18	13.450000000000003	11	35.64273504273504	55	SD-->PD
X-4927	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-68.1	49	-30.60416666666667	81	81	81	PR
X-4927	BYL719	PIK3CA	single	319.4	18	85.67500000000001	11	6.37219730941704	18	PD
X-4927	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-41.8	9	-13.349999999999994	14	25.396984924623116	52	SD-->PD
X-4927	HDM201	MDM2	single	179.5	20	97.94	14	9.859060402684563	32	PD
X-4927	"figitumumab"""	IGF1R	single	209	17	61.82499999999999	11	7.030741410488246	17	PD
X-4927	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	701.4	20	57.76666666666665	12	7.803732691149911	20	PD
X-4927	gemcitabine-50mpk	chemotherapy	single	-70.5	19	-39.13333333333334	25	41.348	60	PR-->PD
X-4927	INC424	JAK	single	196.3	24	48.52000000000001	16	12.525906735751295	28	PD
X-4927	INC424 + binimetinib	JAK,MAPK	combo	187.2	21	16.650000000000006	11	18.13785557986871	62	PD
X-4927	LEE011	CDK4,CDK6,CDK4/6	single	50.099999999999994	36	33.97999999999999	13	24.030042918454935	50	PD
X-4927	WNT974	PORCN	single	286.1	16	98.6	13	6.872832369942197	16	PD
X-4927	LKA136	NTRK1,NTRK2,NTRK3	single	346.1	19	59.849999999999994	11	8.818181818181818	19	PD
X-4927	binimetinib	MAP2K1,MAP2K2,MAPK	single	-48.5	84	-25.988461538461536	94	94	94	SD
X-4927	binimetinib-3.5mpk	MAPK	single	477.4	20	120.84	12	6.329797492767599	23	PD
X-4927	trametinib	MAPK	single	331.4	18	195.36	13	5.0715859030837	18	PD
X-4927	untreated	UNKNOWN,Untreated	single	501.79999999999995	19	128.39999999999998	11	5.29595015576324	19	PD
X-4949	BGJ398	FGFR	single	57.900000000000006	21	39.17500000000001	13	23.950934579439252	41	PD
X-4949	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-47	18	-21.16666666666667	26	26	26	SD
X-4949	BYL719	PIK3CA	single	-11.5	10	-7	13	38.4478672985782	41	SD-->PD
X-4949	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-29.599999999999994	11	-16.620000000000005	11	24.708089097303635	32	SD-->PD
X-4949	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	59.599999999999994	22	-10	12	39.23076923076923	46	PD
X-4949	CGM097	MDM2	single	223.7	21	75.94999999999999	13	8.694656488549619	27	PD
X-4949	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	196.5	21	63.375	13	12.043545878693624	41	PD
X-4949	HDM201	MDM2	single	122.69999999999999	21	100.75	13	7.9712460063897765	27	PD
X-4949	INC424	JAK	single	322.6	22	35.900000000000006	12	12.472543352601157	32	PD
X-4949	LEE011	CDK4,CDK6,CDK4/6	single	101.69999999999999	20	16.320000000000007	14	19.495049504950497	27	PD
X-4949	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	7.200000000000003	15	6.240000000000009	11	26.935967302452315	32	SD-->PD
X-4949	LFA102	PRLR	single	227.2	21	82.64999999999998	13	10.407734806629835	27	PD
X-4949	LJM716	ERBB3	single	134.1	20	26.459999999999994	14	18.001953125	34	PD
X-4949	LJM716 + trastuzumab	ERBB3,ERBB2	combo	139	20	17.379999999999995	14	18.620283018867923	34	PD
X-4949	LKA136	NTRK1,NTRK2,NTRK3	single	456.70000000000005	22	78.9	12	6.044251626898047	26	PD
X-4949	LLM871	FGFR2/4	single	152.6	21	19.459999999999994	13	14.921641791044776	27	PD
X-4949	binimetinib	MAP2K1,MAP2K2,MAPK	single	172.7	22	30.125	12	13.366492146596858	46	PD
X-4949	paclitaxel	Tubulin	single	133.7	21	44.275000000000006	13	18.655652173913044	41	PD
X-4949	tamoxifen	ESR1	single	439	20	110.65	14	6.193353474320242	22	PD
X-4949	trastuzumab	ERBB2	single	95	24	36.079999999999984	14	18.287610619469024	34	PD
X-4949	untreated	UNKNOWN,Untreated	single	615.5	20	154.84	14	4.550724637681158	20	PD
X-5189	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	0.5999999999999943	13	-0.20000000000000284	13	18	18	SD
X-5189	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	74.6	21	12.650000000000006	14	21	21	PD
X-5189	CGM097	MDM2	single	75.30000000000001	21	10.349999999999994	11	24.33362910381544	35	PD
X-5189	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	74.4	23	31.150000000000006	13	24	24	PD
X-5189	dacarbazine	chemotherapy	single	19.299999999999997	10	16.599999999999994	13	13	13	SD
X-5189	LDE225	SMO	single	5.299999999999997	13	10.125	13	18	18	SD
X-5189	LDK378	ALK	single	156.2	21	23.650000000000006	13	16.023255813953487	21	PD
X-5189	LEE011	CDK4,CDK6,CDK4/6	single	14.400000000000006	11	2.75	11	35	35	SD-->PD
